Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,HourlyRate,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,OverTime,PercentSalaryHike,WorkLifeBalance,MonthlyIncome,TrainingTimesLastYear,NumCompaniesWorked,MaritalStatus,PerformanceRating,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsInCurrentRole,YearsWithCurrManager,TWYears_zscore,YearsAtCompany_zscore,YearsInCurrentRole_zscore,YearsWithCurrManager_zscore,YearsSinceLastPromotion_zscore,Cluster
37.11526232114468,No,2,Human Resources,Very far,4,Medical,36,2,1,1,2,No,16,3,4865.5,3.0,1,2,3.0,6,6.0,0,3,4,-0.6923970163718165,0.22570035939256758,-0.3485695518056709,-0.04327651909115238,-0.682655386581575,0
56.0,Yes,2,Human Resources,Far,3,Human Resources,56,1,1,1,1,Yes,15,3,2587.0,3.0,4,0,3.0,4,4.0,2,2,0,-0.9505309749476386,-0.28762282744103496,-0.6249624735907111,-1.1657732542732226,-0.06325600286110364,2
37.11526232114468,Yes,2,Sales,Far,4,Medical,46,2,1,2,1,No,17,1,3388.0,0.0,2,0,3.0,9,1.0,1,1,2,-0.30519607850808317,-1.0576076076914387,-0.9013553953757513,-0.6045248866821875,-0.37295569472133927,0
42.0,No,2,Research & Development,Near,3,Life Sciences,59,3,1,4,3,No,19,3,2696.0,5.0,3,1,3.0,32,3.0,1,1,3,2.663344445113872,-0.5442844208578362,-0.9013553953757513,-0.32390070288666994,-0.37295569472133927,0
34.0,No,2,Human Resources,Near,2,Life Sciences,43,3,1,1,4,No,15,3,9888.0,3.0,1,0,4.0,3,3.0,2,2,2,-1.0795979542355498,-0.5442844208578362,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,2
24.0,No,2,Research & Development,Near,2,Medical,74,1,1,1,4,No,13,3,1555.0,2.0,1,2,3.0,12,1.0,5,9,8,0.08200485935565012,-1.0576076076914387,1.3097879789045703,1.079220216090918,0.8658430727196034,0
31.0,No,2,Research & Development,Far,2,Medical,79,3,1,3,1,Yes,13,3,6172.0,3.0,2,1,3.0,10,7.0,2,0,3,-0.1761290992201721,0.4823619528093689,-1.1777483171607914,-0.32390070288666994,-0.06325600286110364,0
42.0,Yes,2,Research & Development,Near,3,Technical Degree,39,2,1,1,3,Yes,13,3,3968.0,3.0,3,0,3.0,10,0.0,7,7,7,-0.1761290992201721,-1.31426920110824,0.7570021353344899,0.7985960322954003,1.4852424564400748,2
29.0,Yes,2,Research & Development,Near,3,Life Sciences,69,1,1,1,1,Yes,12,3,4865.5,3.0,1,0,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
47.0,No,0,Research & Development,Near,1,Life Sciences,71,4,1,1,1,No,13,3,4978.0,3.0,1,2,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
37.11526232114468,No,0,Sales,Near,4,Medical,68,2,1,1,2,No,14,3,5249.0,0.0,0,1,3.0,3,3.0,2,2,2,-1.0795979542355498,-0.5442844208578362,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
37.11526232114468,No,2,Research & Development,Near,1,Medical,79,2,1,1,2,No,14,3,4865.5,0.0,1,2,4.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
33.0,No,2,Research & Development,Far,3,Medical,87,3,1,2,3,No,14,2,4865.5,3.0,2,0,3.0,19,5.0,0,7,8,0.9854737143710278,-0.03096123402423368,0.7570021353344899,1.079220216090918,-0.682655386581575,0
23.0,No,2,Research & Development,Near,4,Life Sciences,78,3,1,3,3,No,14,3,1601.0,3.0,7,2,4.0,27,0.0,4,11,8,2.0180095486743164,-1.31426920110824,1.8625738224746506,1.079220216090918,0.5561433808593677,0
30.0,No,1,Research & Development,Far,1,Medical,67,4,1,1,4,No,11,2,2613.0,2.0,3,1,4.0,7,7.0,1,2,2,-0.5633300370839054,0.4823619528093689,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,0
42.0,No,1,Research & Development,Near,1,Medical,86,4,1,1,4,Yes,20,2,18430.0,3.0,0,2,3.0,5,5.0,2,2,3,-0.8214639956597276,-0.03096123402423368,-0.6249624735907111,-0.32390070288666994,-0.06325600286110364,1
40.0,No,0,Research & Development,Near,2,Medical,48,2,1,2,2,Yes,11,3,13757.0,5.0,2,0,3.0,13,9.0,0,2,2,0.21107183864356122,0.9956851396429715,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,1
21.0,Yes,2,Sales,Very far,1,Life Sciences,45,4,1,3,1,No,13,1,4865.5,3.0,1,1,3.0,11,2.0,3,8,10,-0.04706211993226098,-0.8009460142746375,1.03339505711953,1.640468583681953,0.24644368899913202,0
52.0,No,0,Research & Development,Near,3,Technical Degree,77,3,1,3,1,Yes,21,3,3482.0,3.0,2,0,3.0,17,9.0,7,7,7,0.7273397557952056,0.9956851396429715,0.7570021353344899,0.7985960322954003,1.4852424564400748,2
28.0,No,2,Research & Development,Near,3,Medical,67,3,1,1,4,No,11,2,3441.0,3.0,1,2,3.0,6,2.0,1,2,4,-0.6923970163718165,-0.8009460142746375,-0.6249624735907111,-0.04327651909115238,-0.37295569472133927,0
50.0,No,2,Sales,Near,3,Technical Degree,85,3,1,2,4,Yes,13,3,17639.0,3.0,1,2,3.0,6,4.0,1,3,3,-0.6923970163718165,-0.28762282744103496,-0.3485695518056709,-0.32390070288666994,-0.37295569472133927,1
27.0,No,2,Research & Development,Near,1,Life Sciences,96,3,1,2,1,No,12,3,4865.5,4.0,1,1,4.0,4,4.0,0,3,3,-0.9505309749476386,-0.28762282744103496,-0.3485695518056709,-0.32390070288666994,-0.682655386581575,0
26.0,No,2,Sales,Near,1,Life Sciences,99,2,1,2,3,No,25,3,3578.0,2.0,1,1,3.0,20,7.0,11,16,6,1.1145406936589388,0.4823619528093689,3.2445384313998518,0.5179718484998828,2.7240412238810174,0
41.0,No,2,Sales,Near,4,Marketing,77,4,1,2,3,Yes,12,4,3072.0,3.0,1,0,3.0,5,1.0,0,2,3,-0.8214639956597276,-1.0576076076914387,-0.6249624735907111,-0.32390070288666994,-0.682655386581575,0
25.0,No,2,Sales,Near,3,Medical,84,4,1,2,1,No,18,3,4865.5,2.0,0,2,3.0,6,3.0,1,4,3,-0.6923970163718165,-0.5442844208578362,-0.0721766300206307,-0.32390070288666994,-0.37295569472133927,0
37.11526232114468,No,2,Research & Development,Near,1,Life Sciences,66,3,1,1,3,Yes,14,3,3408.0,2.0,0,1,3.0,4,4.0,2,2,2,-0.9505309749476386,-0.28762282744103496,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
37.11526232114468,No,0,Sales,Near,2,Life Sciences,44,2,1,2,4,No,18,2,3055.0,3.0,1,2,3.0,10,9.0,0,7,9,-0.1761290992201721,0.9956851396429715,0.7570021353344899,1.3598443998864354,-0.682655386581575,0
37.0,No,2,Research & Development,Near,3,Life Sciences,77,4,1,2,4,Yes,15,3,9602.0,3.0,1,1,3.0,9,3.0,5,8,8,-0.30519607850808317,-0.5442844208578362,1.03339505711953,1.079220216090918,0.8658430727196034,2
32.0,No,1,Research & Development,Near,4,Life Sciences,53,3,1,2,2,Yes,11,3,6524.0,3.0,9,2,3.0,18,10.0,5,14,12,0.8564067350831167,1.2523467330597726,2.6917525878297717,2.201716951272988,0.8658430727196034,0
41.0,No,2,Research & Development,Near,4,Life Sciences,74,4,1,3,2,No,11,3,4865.5,2.0,6,1,3.0,12,2.0,8,6,8,0.08200485935565012,-0.8009460142746375,0.4806092135494497,1.079220216090918,1.7949421483003105,2
40.0,No,2,Sales,Near,2,Marketing,92,2,1,3,1,No,25,3,9094.0,3.0,1,0,3.0,24,5.0,15,13,7,1.6308086108105833,-0.03096123402423368,2.4153596660447314,0.7985960322954003,3.96283999132196,2
50.0,No,1,Sales,Far,2,Life Sciences,84,4,1,2,1,No,15,3,18200.0,2.0,1,1,3.0,5,5.0,1,4,2,-0.8214639956597276,-0.03096123402423368,-0.0721766300206307,-0.6045248866821875,-0.37295569472133927,1
46.0,No,2,Research & Development,Near,1,Medical,42,4,1,3,1,No,15,3,4865.5,3.0,4,1,3.0,9,6.0,1,7,7,-0.30519607850808317,0.22570035939256758,0.7570021353344899,0.7985960322954003,-0.37295569472133927,2
37.11526232114468,No,2,Sales,Near,3,Marketing,72,3,1,2,3,No,18,3,4898.0,3.0,1,1,3.0,10,4.0,1,3,4,-0.1761290992201721,-0.28762282744103496,-0.3485695518056709,-0.04327651909115238,-0.37295569472133927,0
42.0,No,2,Research & Development,Near,2,Life Sciences,30,4,1,4,4,No,13,1,19232.0,3.0,2,1,3.0,31,22.0,1,2,4,2.534277465825961,4.332285854061388,-0.6249624735907111,-0.04327651909115238,-0.37295569472133927,1
28.0,No,2,Sales,Far,2,Marketing,45,4,1,2,4,No,14,3,8463.0,4.0,2,0,3.0,10,5.0,0,2,2,-0.1761290992201721,-0.03096123402423368,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,2
42.0,Yes,2,Research & Development,Near,3,Technical Degree,84,1,1,1,1,No,19,3,15992.0,3.0,1,2,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,1
29.0,No,2,Research & Development,Far,4,Life Sciences,80,3,1,2,3,Yes,14,4,4262.0,3.0,1,1,3.0,10,3.0,0,2,2,-0.1761290992201721,-0.5442844208578362,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
42.0,No,2,Research & Development,Near,3,Medical,53,2,1,1,4,Yes,12,2,4865.5,2.0,1,1,4.0,4,1.0,1,2,2,-0.9505309749476386,-1.0576076076914387,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,2
59.0,No,2,Research & Development,Near,2,Medical,94,1,1,2,2,No,15,3,10512.0,6.0,1,1,3.0,5,5.0,1,2,3,-0.8214639956597276,-0.03096123402423368,-0.6249624735907111,-0.32390070288666994,-0.37295569472133927,2
38.0,No,2,Research & Development,Far,1,Medical,86,1,1,3,3,No,11,2,9924.0,3.0,5,1,3.0,28,9.0,1,2,2,2.1470765279622275,0.9956851396429715,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,2
31.0,No,2,Research & Development,Far,3,Other,85,3,1,2,1,No,15,2,4865.5,3.0,0,1,4.0,7,7.0,0,2,2,-0.5633300370839054,0.4823619528093689,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
29.0,No,1,Sales,Very far,4,Marketing,66,1,1,4,3,No,14,2,4554.0,3.0,2,1,3.0,29,10.0,4,6,17,2.2761435072501386,1.2523467330597726,0.4806092135494497,3.6048378702505754,0.5561433808593677,0
37.11526232114468,No,2,Sales,Near,3,Life Sciences,48,3,1,2,4,No,17,3,8237.0,3.0,5,2,3.0,13,7.0,0,1,5,0.21107183864356122,0.4823619528093689,-0.9013553953757513,0.23734766470436516,-0.682655386581575,2
31.0,No,1,Research & Development,Far,1,Medical,73,2,1,1,4,No,13,3,2610.0,5.0,1,2,3.0,8,2.0,1,1,7,-0.4342630577959943,-0.8009460142746375,-0.9013553953757513,0.7985960322954003,-0.37295569472133927,0
43.0,No,1,Human Resources,Near,3,Human Resources,99,2,1,1,3,No,13,3,4865.5,3.0,1,1,4.0,5,5.0,1,4,4,-0.8214639956597276,-0.03096123402423368,-0.0721766300206307,-0.04327651909115238,-0.37295569472133927,2
49.0,No,2,Research & Development,Near,5,Technical Degree,32,4,1,2,3,Yes,20,3,6651.0,0.0,3,2,3.0,19,3.0,2,2,2,0.9854737143710278,-0.5442844208578362,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,2
33.0,No,1,Sales,Far,3,Life Sciences,90,2,1,2,2,No,12,4,7725.0,2.0,2,2,4.0,8,8.0,1,2,2,-0.4342630577959943,0.7390235462261702,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,2
23.0,No,2,Sales,Far,3,Life Sciences,90,4,1,2,3,No,14,3,2819.0,3.0,1,2,3.0,7,3.0,0,7,7,-0.5633300370839054,-0.5442844208578362,0.7570021353344899,0.7985960322954003,-0.682655386581575,0
37.11526232114468,No,1,Sales,Near,3,Medical,43,1,1,2,2,Yes,13,2,2996.0,2.0,1,0,3.0,10,4.0,0,0,9,-0.1761290992201721,-0.28762282744103496,-1.1777483171607914,1.3598443998864354,-0.682655386581575,0
24.0,No,0,Research & Development,Near,4,Life Sciences,53,4,1,3,3,No,17,1,3162.0,2.0,7,0,3.0,33,5.0,1,4,4,2.792411424401783,-0.03096123402423368,-0.0721766300206307,-0.04327651909115238,-0.37295569472133927,0
29.0,No,2,Sales,Near,3,Technical Degree,51,1,1,2,3,No,19,3,2119.0,4.0,1,1,3.0,6,6.0,0,2,2,-0.6923970163718165,0.22570035939256758,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
50.0,No,2,Research & Development,Near,1,Technical Degree,41,4,1,2,3,No,13,3,3690.0,3.0,1,1,3.0,10,3.0,0,7,9,-0.1761290992201721,-0.5442844208578362,0.7570021353344899,1.3598443998864354,-0.682655386581575,2
29.0,No,2,Sales,Far,4,Life Sciences,73,2,1,2,4,No,11,2,2062.0,2.0,2,0,3.0,8,3.0,0,2,3,-0.4342630577959943,-0.5442844208578362,-0.6249624735907111,-0.32390070288666994,-0.682655386581575,0
42.0,Yes,2,Research & Development,Very far,3,Life Sciences,43,4,1,1,3,Yes,22,1,5538.0,2.0,3,0,3.0,19,0.0,0,0,0,0.9854737143710278,-1.31426920110824,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
37.11526232114468,No,2,Research & Development,Near,3,Medical,62,1,1,1,3,No,12,2,4865.5,4.0,8,0,4.0,4,3.0,2,2,2,-0.9505309749476386,-0.5442844208578362,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
32.0,No,1,Sales,Very far,2,Life Sciences,92,3,1,4,4,Yes,12,4,3433.0,3.0,1,1,3.0,25,5.0,4,12,12,1.7598755900984944,-0.03096123402423368,2.1389667442596907,2.201716951272988,0.5561433808593677,0
46.0,No,2,Research & Development,Far,2,Medical,60,1,1,2,1,Yes,13,3,19328.0,3.0,1,1,3.0,5,2.0,3,3,3,-0.8214639956597276,-0.8009460142746375,-0.3485695518056709,-0.32390070288666994,0.24644368899913202,1
37.11526232114468,No,2,Sales,Far,4,Marketing,77,2,1,4,1,No,12,3,6392.0,6.0,0,2,3.0,21,2.0,11,8,10,1.24360767294685,-0.8009460142746375,1.03339505711953,1.640468583681953,2.7240412238810174,2
19.0,No,2,Research & Development,Near,1,Other,39,3,1,2,1,No,13,3,2552.0,4.0,3,1,3.0,9,1.0,0,7,7,-0.30519607850808317,-1.0576076076914387,0.7570021353344899,0.7985960322954003,-0.682655386581575,0
37.11526232114468,No,2,Sales,Far,2,Marketing,54,4,1,2,4,No,11,3,4865.5,3.0,1,0,4.0,5,5.0,0,2,2,-0.8214639956597276,-0.03096123402423368,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
33.0,Yes,1,Research & Development,Far,4,Life Sciences,72,2,1,1,2,Yes,18,3,4682.0,6.0,9,1,3.0,7,7.0,4,4,3,-0.5633300370839054,0.4823619528093689,-0.0721766300206307,-0.32390070288666994,0.5561433808593677,0
37.11526232114468,No,1,Sales,Near,3,Medical,78,2,1,1,2,No,19,3,4968.0,3.0,1,1,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
30.0,No,2,Research & Development,Near,1,Life Sciences,72,1,1,1,4,No,13,3,2720.0,3.0,1,1,3.0,10,5.0,7,5,7,-0.1761290992201721,-0.03096123402423368,0.2042162917644095,0.7985960322954003,1.4852424564400748,0
37.11526232114468,No,2,Research & Development,Near,4,Life Sciences,37,1,1,2,4,No,16,2,5010.0,0.0,1,2,3.0,10,10.0,1,4,8,-0.1761290992201721,1.2523467330597726,-0.0721766300206307,1.079220216090918,-0.37295569472133927,0
44.0,Yes,2,Sales,Near,2,Life Sciences,65,1,1,2,3,No,14,3,2818.0,2.0,9,2,4.0,4,3.0,2,2,0,-0.9505309749476386,-0.5442844208578362,-0.6249624735907111,-1.1657732542732226,-0.06325600286110364,0
28.0,No,2,Research & Development,Near,5,Medical,76,2,1,2,1,No,13,3,2070.0,3.0,2,1,3.0,10,5.0,7,7,7,-0.1761290992201721,-0.03096123402423368,0.7570021353344899,0.7985960322954003,1.4852424564400748,0
35.0,No,1,Sales,Near,2,Marketing,32,4,1,3,2,No,16,3,4930.0,2.0,7,2,3.0,10,5.0,0,0,0,-0.1761290992201721,-0.03096123402423368,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
37.11526232114468,Yes,2,Sales,Near,3,Medical,55,4,1,3,1,No,17,3,7880.0,3.0,9,1,3.0,15,8.0,6,12,0,0.4692057972193834,0.7390235462261702,2.1389667442596907,-1.1657732542732226,1.175542764579839,2
35.0,No,1,Research & Development,Near,1,Life Sciences,54,3,1,1,3,Yes,15,3,4865.5,2.0,7,1,3.0,8,2.0,1,4,3,-0.4342630577959943,-0.8009460142746375,-0.0721766300206307,-0.32390070288666994,-0.37295569472133927,0
41.0,No,2,Research & Development,Near,1,Medical,99,3,1,4,1,Yes,14,3,4721.0,3.0,1,1,3.0,21,18.0,11,9,10,1.24360767294685,3.305639480394183,1.3097879789045703,1.640468583681953,2.7240412238810174,2
40.0,No,2,Sales,Near,2,Medical,61,2,1,3,3,No,13,3,19833.0,3.0,1,1,3.0,10,10.0,9,9,0,-0.1761290992201721,1.2523467330597726,1.3097879789045703,-1.1657732542732226,2.104641840160546,1
26.0,No,1,Research & Development,Far,3,Medical,43,1,1,1,2,No,13,3,2544.0,3.0,1,1,3.0,2,2.0,1,1,2,-1.208664933523461,-0.8009460142746375,-0.9013553953757513,-0.6045248866821875,-0.37295569472133927,0
35.0,No,2,Research & Development,Near,5,Medical,95,1,1,4,3,No,19,3,3506.0,3.0,4,0,3.0,10,3.0,0,1,5,-0.1761290992201721,-0.5442844208578362,-0.9013553953757513,0.23734766470436516,-0.682655386581575,0
30.0,No,2,Research & Development,Near,3,Life Sciences,49,4,1,3,4,No,11,2,7140.0,2.0,4,2,3.0,37,7.0,0,4,2,3.3086793415534275,0.4823619528093689,-0.0721766300206307,-0.6045248866821875,-0.682655386581575,0
31.0,No,2,Research & Development,Very far,2,Medical,36,3,1,2,3,No,16,3,4865.5,4.0,2,0,3.0,11,5.0,0,3,2,-0.04706211993226098,-0.03096123402423368,-0.3485695518056709,-0.6045248866821875,-0.682655386581575,0
40.0,No,2,Sales,Near,2,Marketing,33,4,1,5,2,No,14,3,4865.5,3.0,2,1,3.0,26,8.0,0,4,8,1.8889425693864055,0.7390235462261702,-0.0721766300206307,1.079220216090918,-0.682655386581575,2
37.11526232114468,No,1,Research & Development,Near,4,Other,65,2,1,1,4,No,18,3,4865.5,3.0,2,2,3.0,8,5.0,0,2,1,-0.4342630577959943,-0.03096123402423368,-0.6249624735907111,-0.8851490704777051,-0.682655386581575,0
58.0,No,0,Sales,Near,3,Medical,54,4,1,2,1,No,14,3,16291.0,0.0,0,1,4.0,5,5.0,0,3,3,-0.8214639956597276,-0.03096123402423368,-0.3485695518056709,-0.32390070288666994,-0.682655386581575,1
50.0,No,2,Research & Development,Near,3,Life Sciences,83,4,1,1,2,No,13,4,19237.0,2.0,1,2,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,1
35.0,No,2,Sales,Far,3,Life Sciences,47,4,1,2,4,No,18,3,4865.5,3.0,3,1,3.0,7,3.0,2,2,2,-0.5633300370839054,-0.5442844208578362,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
37.11526232114468,No,2,Research & Development,Near,2,Medical,75,4,1,3,3,No,13,3,19406.0,4.0,6,0,3.0,13,4.0,0,7,7,0.21107183864356122,-0.28762282744103496,0.7570021353344899,0.7985960322954003,-0.682655386581575,1
43.0,No,2,Sales,Near,2,Life Sciences,32,4,1,2,4,No,12,3,2089.0,3.0,5,2,3.0,6,5.0,2,2,2,-0.6923970163718165,-0.03096123402423368,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
40.0,No,2,Research & Development,Near,3,Life Sciences,69,3,1,4,4,Yes,13,3,6380.0,3.0,3,2,3.0,30,6.0,4,3,3,2.4052104865380497,0.22570035939256758,-0.3485695518056709,-0.32390070288666994,0.5561433808593677,2
31.0,Yes,1,Research & Development,Far,2,Life Sciences,97,4,1,1,2,No,13,1,5617.0,4.0,1,1,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
37.11526232114468,No,2,Research & Development,Near,4,Medical,82,1,1,1,2,No,11,3,7898.0,2.0,8,1,3.0,8,8.0,0,4,2,-0.4342630577959943,0.7390235462261702,-0.0721766300206307,-0.6045248866821875,-0.682655386581575,2
42.0,No,1,Research & Development,Near,4,Life Sciences,42,2,1,3,1,No,12,3,4865.5,4.0,4,1,3.0,9,5.0,0,2,2,-0.30519607850808317,-0.03096123402423368,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,2
42.0,Yes,0,Research & Development,Near,4,Life Sciences,95,4,1,1,2,No,12,3,2936.0,1.0,1,2,4.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
52.0,No,2,Research & Development,Very far,3,Medical,83,3,1,1,4,No,13,2,10445.0,4.0,5,2,3.0,9,8.0,0,5,3,-0.30519607850808317,0.7390235462261702,0.2042162917644095,-0.32390070288666994,-0.682655386581575,2
38.0,No,2,Human Resources,Near,3,Life Sciences,46,3,1,1,3,No,21,4,11510.0,3.0,0,0,3.0,6,6.0,1,3,3,-0.6923970163718165,0.22570035939256758,-0.3485695518056709,-0.32390070288666994,-0.37295569472133927,2
45.0,No,0,Research & Development,Near,3,Medical,39,4,1,4,2,No,12,2,3633.0,3.0,4,2,3.0,35,9.0,8,8,8,3.0505453829776052,0.9956851396429715,1.03339505711953,1.079220216090918,1.7949421483003105,2
34.0,No,1,Sales,Near,5,Marketing,79,1,1,2,3,No,12,2,6074.0,3.0,7,1,4.0,11,9.0,0,0,0,-0.04706211993226098,0.9956851396429715,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
55.0,No,2,Research & Development,Near,2,Technical Degree,76,4,1,1,2,No,11,2,4865.5,3.0,5,2,3.0,7,7.0,0,0,0,-0.5633300370839054,0.4823619528093689,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
37.11526232114468,No,2,Research & Development,Near,5,Medical,50,3,1,2,1,Yes,14,3,3210.0,4.0,1,2,3.0,10,10.0,1,7,4,-0.1761290992201721,1.2523467330597726,0.7570021353344899,-0.04327651909115238,-0.37295569472133927,0
32.0,No,2,Research & Development,Near,4,Life Sciences,78,2,1,2,1,No,15,3,2439.0,4.0,2,1,3.0,10,4.0,2,0,2,-0.1761290992201721,-0.28762282744103496,-1.1777483171607914,-0.6045248866821875,-0.06325600286110364,0
20.0,No,2,Sales,Near,3,Marketing,35,4,1,3,3,No,12,3,4865.5,3.0,1,2,3.0,10,2.0,8,8,7,-0.1761290992201721,-0.8009460142746375,1.03339505711953,0.7985960322954003,1.7949421483003105,0
28.0,Yes,0,Research & Development,Near,2,Life Sciences,47,1,1,1,3,Yes,14,3,8722.0,2.0,3,2,3.0,8,8.0,0,1,3,-0.4342630577959943,0.7390235462261702,-0.9013553953757513,-0.32390070288666994,-0.682655386581575,2
37.11526232114468,Yes,0,Sales,Very far,2,Marketing,68,3,1,2,3,Yes,12,3,2042.0,3.0,2,1,3.0,8,3.0,1,4,0,-0.4342630577959943,-0.5442844208578362,-0.0721766300206307,-1.1657732542732226,-0.37295569472133927,0
32.0,No,2,Research & Development,Near,3,Life Sciences,66,4,1,2,2,No,12,3,3038.0,2.0,1,0,3.0,11,5.0,7,8,9,-0.04706211993226098,-0.03096123402423368,1.03339505711953,1.3598443998864354,1.4852424564400748,0
49.0,Yes,2,Research & Development,Near,5,Life Sciences,100,3,1,3,2,No,11,3,18711.0,2.0,1,2,3.0,10,1.0,4,8,7,-0.1761290992201721,-1.0576076076914387,1.03339505711953,0.7985960322954003,0.5561433808593677,1
32.0,No,2,Sales,Near,4,Marketing,79,4,1,2,4,No,13,4,4865.5,3.0,8,2,4.0,4,4.0,0,0,0,-0.9505309749476386,-0.28762282744103496,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
37.11526232114468,No,0,Research & Development,Far,3,Medical,49,3,1,1,3,No,14,2,4865.5,3.0,1,2,4.0,5,3.0,1,3,4,-0.8214639956597276,-0.5442844208578362,-0.3485695518056709,-0.04327651909115238,-0.37295569472133927,0
37.11526232114468,No,2,Research & Development,Near,2,Medical,43,2,1,5,3,Yes,12,2,6825.0,2.0,5,0,3.0,29,9.0,13,3,8,2.2761435072501386,0.9956851396429715,-0.3485695518056709,1.079220216090918,3.343440607601489,2
33.0,Yes,2,Sales,Near,2,Medical,41,4,1,2,3,Yes,18,2,3600.0,2.0,4,1,3.0,12,5.0,0,0,0,0.08200485935565012,-0.03096123402423368,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
60.0,Yes,2,Research & Development,Near,3,Medical,61,1,1,3,3,No,11,3,5220.0,3.0,6,0,3.0,17,11.0,0,0,0,0.7273397557952056,1.509008326476574,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
28.0,No,1,Research & Development,Near,2,Medical,87,4,1,1,3,No,19,2,2596.0,2.0,7,1,3.0,7,1.0,0,0,0,-0.5633300370839054,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
31.0,No,2,Sales,Near,3,Life Sciences,57,3,1,2,2,No,11,3,2218.0,3.0,2,0,3.0,14,4.0,0,4,4,0.3401388179314723,-0.28762282744103496,-0.0721766300206307,-0.04327651909115238,-0.682655386581575,0
29.0,No,2,Research & Development,Near,4,Life Sciences,33,2,1,2,4,No,13,2,6623.0,2.0,0,2,3.0,10,5.0,1,7,8,-0.1761290992201721,-0.03096123402423368,0.7570021353344899,1.079220216090918,-0.37295569472133927,0
28.0,No,1,Research & Development,Near,1,Life Sciences,74,3,1,3,3,No,23,2,4898.0,5.0,3,1,3.0,25,4.0,14,15,4,1.7598755900984944,-0.28762282744103496,2.9681455096148115,-0.04327651909115238,3.6531402994617244,0
37.0,No,2,Research & Development,Very far,1,Technical Degree,92,1,1,1,3,No,20,3,2073.0,3.0,1,0,4.0,5,3.0,0,4,0,-0.8214639956597276,-0.5442844208578362,-0.0721766300206307,-1.1657732542732226,-0.682655386581575,0
39.0,No,2,Sales,Near,3,Life Sciences,87,3,1,3,4,No,12,3,4865.5,2.0,2,2,4.0,12,5.0,1,3,3,0.08200485935565012,-0.03096123402423368,-0.3485695518056709,-0.32390070288666994,-0.37295569472133927,0
